"Ruta","Pop","X","Y","KNKOD","KNNAMN"
45650003697000,11,435100,6242248,1293,"Hssleholm"
46720003723000,9,543601,6260726,834,"Torss"
45650004445000,57,490500,6989708,2380,"stersund"
45030003678000,8,371946,6227659,1292,"ngelholm"
47310003766000,4,605491,6299557,885,"Borgholm"
44970004026000,12,391402,6575536,1764,"Grums"
44310003900000,33,316382,6454442,1485,"Uddevalla"
47400004038000,11,634132,6570464,140,"Nykvarn"
44970003751000,4,371236,6300936,1380,"Halmstad"
44910004291000,5,405323,6840913,2039,"lvdalen"
47030003936000,15,589856,6471146,582,"Sderkping"
46000003855000,8,481385,6397457,682,"Nssj"
45600003786000,2,436537,6331407,683,"Vrnamo"
46040003778000,7,479794,6320333,780,"Vxj"
44940003814000,5,372824,6364035,1463,"Mark"
47720004014000,12,664254,6544313,192,"Nynshamn"
45530003736000,12,425949,6282004,781,"Ljungby"
47530004109000,23,652267,6640513,380,"Uppsala"
44760004461000,4,403425,7012207,2321,"re"
45600003967000,23,449743,6512098,1473,"Treboda"
46780004079000,2,575416,6615688,1980,"Vsters"
45630003694000,5,432892,6239395,1293,"Hssleholm"
44890003852000,35,370618,6402329,1490,"Bors"
46460004262000,245,557145,6800837,2121,"Ovanker"
47980004122000,13,698022,6650459,188,"Norrtlje"
47550004039000,159,649142,6570440,181,"Sdertlje"
44120003972000,4,302795,6527756,1435,"Tanum"
46780004270000,2,589549,6806613,2183,"Bollns"
47570004494000,353,684775,7025453,2284,"rnskldsvik"
48060004143000,1,707524,6670912,188,"Norrtlje"
47050004210000,1,611941,6744750,2180,"Gvle"
45830004559000,1,517063,7102637,2313,"Strmsund"
44970004103000,15,397134,6652480,1766,"Sunne"
47880004110000,2,687187,6639140,188,"Norrtlje"
47190003967000,2,608046,6500996,480,"Nykping"
46680004047000,1,563113,6584414,1960,"Kungsr"
44600003859000,537,342248,6411400,1441,"Lerum"
46240004039000,2,518735,6579493,1880,"rebro"
47970004566000,7,729887,7094956,2460,"Vnns"
47250004406000,4,646405,6939478,2280,"Hrnsand"
46020004182000,4,507439,6723936,2029,"Leksand"
48420003861000,4,722977,6386813,980,"Gotland"
48570004657000,2,796265,7182343,2482,"Skellefte"
46180003891000,26,501930,6432129,512,"Ydre"
45720004425000,1,495924,6969179,2305,"Brcke"
47010004471000,6,627446,7006212,2283,"Sollefte"
44980003812000,1,376663,6361753,1465,"Svenljunga"
47350003994000,8,625946,6526861,480,"Nykping"
46520003786000,10,528195,6324968,760,"Uppvidinge"
46820004484000,5,609565,7020541,2283,"Sollefte"
47310003765000,63,605419,6298559,885,"Borgholm"
48570004815000,20,808113,7341065,2582,"Boden"
44290003959000,5,318753,6513526,1439,"Frgelanda"
45540004373000,1,474108,6918411,2326,"Berg"
48950004825000,6,846545,7348733,2514,"Kalix"
45800003704000,5,450551,6248179,1256,"stra Ginge"
44270003890000,4,311661,6444744,1421,"Orust"
47520004072000,2,648564,6603611,139,"Upplands-Bro"
46280004392000,10,549017,6932173,2260,"nge"
46310004083000,22,528943,6622958,1904,"Skinnskatteberg"
46900003985000,2,580477,6520968,483,"Katrineholm"
46390003734000,9,511501,6273990,763,"Tingsryd"
44940003934000,22,381615,6483853,1494,"Lidkping"
47070003977000,4,596823,6511807,480,"Nykping"
47980004962000,55,760818,7492726,2523,"Gllivare"
45980003696000,8,467915,6238939,1060,"Olofstrm"
45720003690000,483,441574,6234773,1256,"stra Ginge"
48820004785000,12,830653,7309328,2580,"Lule"
46920004270000,28,603466,6805646,2182,"Sderhamn"
45360004445000,11,461724,6991797,2321,"re"
45590003960000,11,448233,6505178,1473,"Treboda"
45540003675000,9,422559,6221071,1293,"Hssleholm"
45700003854000,7,451434,6398570,680,"Jnkping"
44860003676000,23,354859,6226867,1284,"Hgans"
44800003872000,34,363119,6422944,1442,"Vrgrda"
48160003851000,3,696331,6378585,980,"Gotland"
44550003956000,1,344414,6508640,1461,"Mellerud"
45200004024000,9,414140,6571884,1761,"Hammar"
46340003969000,20,523553,6508884,583,"Motala"
44150003925000,33,302296,6480579,1430,"Munkedal"
46670004036000,32,561311,6573496,484,"Eskilstuna"
45750003785000,17,451408,6329352,683,"Vrnamo"
47730004526000,1,703061,7056449,2284,"rnskldsvik"
44460003822000,2549,325594,6375462,1384,"Kungsbacka"
44690003973000,1,359608,6524609,1492,"ml"
46270004848000,8,582921,7389575,2506,"Arjeplog"
45730003921000,8,459311,6465245,1497,"Hjo"
46360003849000,113,516808,6388950,686,"Eksj"
44330003936000,32,321032,6490257,1439,"Frgelanda"
45760003772000,6,451464,6316309,683,"Vrnamo"
46440003979000,13,534240,6518171,562,"Finspng"
44660003763000,70,341219,6315123,1382,"Falkenberg"
47110003824000,16,589724,6358804,882,"Oskarshamn"
45640004491000,1,493018,7035855,2380,"stersund"
48080004675000,4,748985,7203584,2482,"Skellefte"
46050004032000,29,499312,6573836,1880,"rebro"
46240003861000,2,505725,6401765,686,"Eksj"
44340004020000,1,328265,6574112,1765,"rjng"
48230004547000,15,754286,7074195,2480,"Ume"
46350004266000,25,546511,6805607,2121,"Ovanker"
46690003988000,12,559788,6525419,562,"Finspng"
45610003818000,1,439853,6363273,665,"Vaggeryd"
44920003858000,34,374045,6408105,1490,"Bors"
45180003871000,3,400888,6419228,1491,"Ulricehamn"
45610003646000,18,427458,6191648,1266,"Hrby"
45640003854000,37,445458,6398994,680,"Jnkping"
44860003873000,10,369168,6423512,1442,"Vrgrda"
46330003685000,4,502010,6225526,1082,"Karlshamn"
46500003940000,29,537366,6478812,580,"Linkping"
47100004011000,18,602289,6545554,482,"Flen"
47690004057000,9293,664397,6587469,180,"Stockholm"
46350003928000,26,521554,6467877,580,"Linkping"
46130004192000,1,519121,6733157,2080,"Falun"
45330003636000,5,398834,6183638,1285,"Eslv"
45090003920000,31,395519,6468797,1470,"Vara"
44940003759000,2,368827,6309134,1382,"Falkenberg"
44790003754000,12,353519,6305211,1382,"Falkenberg"
44410003868000,88,323985,6421758,1482,"Kunglv"
44720003918000,19,358533,6469456,1444,"Grstorp"
46820004055000,46,577635,6591435,484,"Eskilstuna"
46290004016000,8,522021,6556170,1880,"rebro"
47010004033000,3,594936,6568147,484,"Eskilstuna"
45090003661000,2,376704,6210272,1260,"Bjuv"
45950003723000,15,466864,6266085,765,"lmhult"
45040003851000,23,385484,6400259,1490,"Bors"
44880003816000,13,366993,6366460,1463,"Mark"
46760004017000,4,568878,6553895,483,"Katrineholm"
48670004794000,11,816450,7319321,2582,"Boden"
46830003995000,9,574238,6531439,483,"Katrineholm"
45720003609000,14,435781,6153970,1270,"Tomelilla"
46590004005000,15,551076,6543090,428,"Vingker"
47110003940000,16,598115,6474588,582,"Sderkping"
44600003897000,5,345039,6449348,1488,"Trollhttan"
47490004000000,34,640326,6531896,488,"Trosa"
45030003782000,1,379462,6331451,1382,"Falkenberg"
46340003842000,10,514308,6382103,686,"Eksj"
47180004196000,21,623837,6729860,2180,"Gvle"
46980003886000,4,581249,6421578,883,"Vstervik"
46320003723000,11,503736,6263503,763,"Tingsryd"
47210004491000,5,648806,7024882,2284,"rnskldsvik"
46200004058000,233,516154,6598753,1885,"Lindesberg"
47360003992000,7,626796,6524795,480,"Nykping"
47340004494000,20,661938,7027005,2284,"rnskldsvik"
45110003780000,23,387287,6328886,662,"Gislaved"
44950004047000,8,390972,6596662,1764,"Grums"
47750004143000,6,676659,6673000,382,"sthammar"
44690004011000,4,362425,6562573,1785,"Sffle"
45280003603000,17,391492,6151067,1263,"Svedala"
46920004009000,63,584221,6544798,483,"Katrineholm"
47700004114000,26,669558,6644355,380,"Uppsala"
47110003865000,5,592682,6399722,883,"Vstervik"
45470004036000,14,441894,6581941,1781,"Kristinehamn"
47120004025000,8,605303,6559399,482,"Flen"
46410004067000,2,537714,6606274,1983,"Kping"
46920004289000,22,604880,6824651,2184,"Hudiksvall"
45100003689000,26,379714,6238140,1292,"ngelholm"
45760003678000,52,444699,6222521,1256,"stra Ginge"
44670003764000,5,342288,6316050,1382,"Falkenberg"
46300004048000,4,525369,6588063,1880,"rebro"
45790004191000,10,485244,6734563,2029,"Leksand"
47440003992000,2,634764,6524248,480,"Nykping"
47700004092000,31,667949,6622371,191,"Sigtuna"
46670003878000,3,549789,6415738,513,"Kinda"
45270003940000,11,414908,6487483,1471,"Gtene"
44310003889000,45,315571,6443455,1415,"Stenungsund"
49330004817000,23,883648,7338341,2514,"Kalix"
45350004487000,5,463946,7033939,2309,"Krokom"
46990004312000,30,613552,6847178,2184,"Hudiksvall"
45110004510000,37,441911,7058729,2309,"Krokom"
45910004605000,3,528521,7148183,2425,"Dorotea"
45200003878000,2,403392,6426074,1491,"Ulricehamn"
46590003943000,4,546546,6481181,580,"Linkping"
46650004398000,19,586210,6935595,2281,"Sundsvall"
45050003820000,5,384219,6369240,1465,"Svenljunga"
46640003940000,3,551307,6477838,580,"Linkping"
45110004469000,17,438760,7017652,2321,"re"
45380003931000,4,425198,6477712,1495,"Skara"
45990003846000,8,479736,6388544,682,"Nssj"
46930003795000,4,569699,6331108,861,"Mnsters"
45280003659000,14,395498,6206936,1285,"Eslv"
46800003746000,16,553223,6283118,881,"Nybro"
45240003654000,11,391153,6202229,1214,"Svalv"
48230003843000,12,702738,6370127,980,"Gotland"
44440003936000,6,331984,6489459,1487,"Vnersborg"
48130004591000,18,747644,7118974,2480,"Ume"
44760003842000,33,356939,6393276,1443,"Bollebygd"
45070003869000,5,389788,6418016,1491,"Ulricehamn"
45320003820000,1,411112,6367321,1452,"Tranemo"
46450004064000,11,541473,6602997,1983,"Kping"
45240004105000,2,424137,6652532,1783,"Hagfors"
46900004030000,4,583766,6565910,484,"Eskilstuna"
45870003815000,7,465534,6358448,684,"Svsj"
47830004928000,515,743383,7459477,2523,"Gllivare"
44370003898000,11,322209,6452009,1485,"Uddevalla"
46630003776000,72,538436,6314226,760,"Uppvidinge"
47090004649000,10,648841,7184099,2481,"Lycksele"
48460004895000,2,803245,7422226,2523,"Gllivare"
47240004415000,97,646085,6948558,2280,"Hrnsand"
48310003828000,74,709641,6354615,980,"Gotland"
45800003696000,3,449977,6240198,1256,"stra Ginge"
46200004176000,36,524890,6716670,2080,"Falun"
46060003681000,41,474813,6223416,1083,"Slvesborg"
45260003877000,11,409294,6424648,1491,"Ulricehamn"
45570003915000,30,442941,6460386,1497,"Hjo"
46990004287000,4,611690,6822168,2184,"Hudiksvall"
45130004117000,11,414093,6665317,1783,"Hagfors"
45310003914000,33,416982,6461235,1499,"Falkping"
47250004165000,6,628514,6698391,360,"Tierp"
46960004333000,33,612136,6868397,2132,"Nordanstig"
44250003857000,31,307241,6411929,1482,"Kunglv"
44320004049000,10,328439,6603240,1765,"rjng"
46000003749000,11,473717,6291676,764,"Alvesta"
44530003894000,6,337848,6446857,1488,"Trollhttan"
46570004332000,3,573311,6870096,2184,"Hudiksvall"
45860003613000,2,450022,6156982,1291,"Simrishamn"
44890003872000,40,372082,6422298,1442,"Vrgrda"
46830003940000,3,570228,6476521,582,"Sderkping"
44700003819000,18,349282,6370743,1463,"Mark"
44640003815000,3,343013,6367179,1384,"Kungsbacka"
45800003801000,1,457547,6344968,683,"Vrnamo"
47060004445000,4,630456,6979828,2282,"Kramfors"
44600003784000,72,336768,6336516,1383,"Varberg"
45190003875000,2,402177,6423150,1491,"Ulricehamn"
45100003781000,8,386363,6329955,662,"Gislaved"
46030003882000,9,486337,6424197,687,"Trans"
45180003791000,14,395059,6339368,662,"Gislaved"
47680004004000,23,659542,6534597,192,"Nynshamn"
45730003859000,196,454786,6403349,680,"Jnkping"
48080004057000,7,703243,6584834,120,"Vrmd"
46470003919000,26,532848,6458055,580,"Linkping"
46770004486000,5,604754,7022889,2283,"Sollefte"
44760003764000,40,351255,6315407,1382,"Falkenberg"
45550003691000,37,424704,6236964,1293,"Hssleholm"
47130003990000,9,603745,6524376,480,"Nykping"
45150003741000,9,388447,6289678,1380,"Halmstad"
45270003747000,1,400838,6294817,781,"Ljungby"
45470003922000,3,433498,6468085,1496,"Skvde"
45000004274000,2,412975,6823249,2039,"lvdalen"
46800004278000,2,592133,6814476,2182,"Sderhamn"
45610003615000,6,425244,6160724,1265,"Sjbo"
47170003733000,15,589172,6267597,840,"Mrbylnga"
46100003966000,2,499441,6507570,583,"Motala"
48540004730000,410,798752,7255837,2581,"Pite"
44950003853000,125,376667,6402899,1490,"Bors"
45340003920000,4,420409,6467012,1499,"Falkping"
47920004098000,9,690294,6626879,188,"Norrtlje"
45820004437000,9,506761,6980481,2305,"Brcke"
45220004073000,13,419766,6620698,1763,"Forshaga"
45460003635000,42,411720,6181727,1285,"Eslv"
44940004033000,16,388936,6582746,1764,"Grums"
45940003918000,3,480000,6460768,509,"deshg"
48460003896000,2,729480,6421484,980,"Gotland"
44030003989000,21,295100,6545403,1486,"Strmstad"
45400004429000,25,464472,6975484,2326,"Berg"
46380003848000,1,518727,6387813,686,"Eksj"
45280003656000,164,395283,6203943,1285,"Eslv"
45980004099000,18,497296,6641265,1864,"Ljusnarsberg"
46660003932000,2,552716,6469712,580,"Linkping"
48610004723000,46,805173,7248359,2581,"Pite"
47270003748000,7,600214,6281874,840,"Mrbylnga"
46990004311000,604,613477,6846178,2184,"Hudiksvall"
46070003789000,5,483577,6331099,780,"Vxj"
46390003741000,2,512004,6280973,763,"Tingsryd"
45130003669000,9,381266,6217972,1277,"storp"
44780003911000,26,363992,6462033,1444,"Grstorp"
47660004498000,7,694012,7028857,2284,"rnskldsvik"
45450003659000,26,412442,6205740,1267,"Hr"
46020003931000,27,488915,6473185,584,"Vadstena"
49280004860000,27,881896,7381908,2518,"vertorne"
45140003724000,2,386223,6272784,1381,"Laholm"
45400003697000,7,410186,6244006,1293,"Hssleholm"
47190004427000,5,642017,6960914,2280,"Hrnsand"
46350003731000,3,507300,6271275,763,"Tingsryd"
47250004508000,5,654055,7041643,2284,"rnskldsvik"
44660003873000,19,349251,6424948,1489,"Alingss"
47670005119000,2,742223,7652926,2584,"Kiruna"
44670003895000,5,351862,6446846,1489,"Alingss"
45550003945000,28,443149,6490483,1496,"Skvde"
46880004225000,9,596147,6760919,2101,"Ockelbo"
44680004068000,9,365674,6619603,1784,"Arvika"
47820004927000,17,742317,7458535,2523,"Gllivare"
45650003659000,9,432375,6204337,1290,"Kristianstad"
45210003697000,33,391252,6245346,1257,"rkelljunga"
44460003938000,8,334123,6491312,1487,"Vnersborg"
45680004308000,5,483094,6852361,2161,"Ljusdal"
46450004624000,7,583496,7163432,2462,"Vilhelmina"
44400003913000,30,326303,6466774,1485,"Uddevalla"
45210004046000,32,416765,6593792,1780,"Karlstad"
46720003786000,2,548124,6323580,881,"Nybro"
46530004070000,20,549876,6608433,1983,"Kping"
44740004103000,3,374258,6654148,1766,"Sunne"
46260003923000,6,512228,6463515,586,"Mjlby"
46810004199000,4,587258,6735408,2181,"Sandviken"
45410004245000,14,451523,6791276,2039,"lvdalen"
47110004162000,10,614364,6696352,2180,"Gvle"
44940003898000,7,378968,6447902,1470,"Vara"
47620004061000,7,657718,6591941,123,"Jrflla"
46690004254000,6,579411,6791235,2183,"Bollns"
45830003874000,8,465837,6417618,680,"Jnkping"
47960004574000,4,729493,7103044,2460,"Vnns"
45050004204000,61,412660,6752872,2023,"Malung-Slen"
45430003718000,2,414688,6264748,767,"Markaryd"
45150003599000,22,378248,6147990,1287,"Trelleborg"
45320003622000,1914,396836,6169741,1281,"Lund"
44930004066000,5,390396,6615792,1784,"Arvika"
46250004177000,4,529937,6717318,2080,"Falun"
45440003973000,11,434258,6519227,1493,"Mariestad"
44560003911000,3110,342087,6463619,1488,"Trollhttan"
44300003888000,12,314502,6442529,1415,"Stenungsund"
45130004068000,7,410441,6616348,1763,"Forshaga"
44470003840000,2010,327908,6393363,1401,"Hrryda"
45680003780000,6,444072,6324855,683,"Vrnamo"
47150003993000,7,605955,6527234,480,"Nykping"
47770004558000,40,709431,7088260,2403,"Bjurholm"
46100003952000,8,498416,6493590,583,"Motala"
47740004120000,28,673979,6650080,380,"Uppsala"
44740004133000,22,376506,6684136,1737,"Torsby"
46490003798000,2,526071,6337150,760,"Uppvidinge"
45330003903000,4,418167,6450109,1499,"Falkping"
45510003778000,2,426992,6324058,781,"Ljungby"
45550003905000,60,440218,6450544,1498,"Tidaholm"
44260003874000,50,309487,6428835,1482,"Kunglv"
44020003924000,52,289277,6480528,1427,"Sotens"
46530003721000,8,524521,6260048,1081,"Ronneby"
48140003840000,10,693547,6367741,980,"Gotland"
47110004198000,519,617022,6732340,2180,"Gvle"
46470004100000,4,546116,6638825,1904,"Skinnskatteberg"
46980004180000,5,602760,6715239,2181,"Sandviken"
45870003703000,3,457455,6246691,1273,"Osby"
43950003983000,26,286690,6539994,1486,"Strmstad"
45930004423000,22,516615,6965680,2305,"Brcke"
45390003888000,8,423043,6434706,1499,"Falkping"
45610004087000,11,459601,6631898,1782,"Filipstad"
46240003774000,26,499432,6314944,780,"Vxj"
47440004038000,12,638115,6570191,181,"Sdertlje"
46590003952000,4,547203,6490166,581,"Norrkping"
47190004208000,30,625719,6741789,2180,"Gvle"
48070004077000,17,703703,6604884,117,"sterker"
46580003897000,7,542203,6435328,513,"Kinda"
44450004006000,9,338169,6559320,1460,"Bengtsfors"
45830003715000,1,454331,6258944,1273,"Osby"
46490003969000,23,538487,6507837,562,"Finspng"
47440004018000,9,636657,6550215,181,"Sdertlje"
44670003896000,4,351936,6447845,1489,"Alingss"
47410004437000,15,664617,6969434,2282,"Kramfors"
45310003647000,23,397628,6194753,1285,"Eslv"
44770003886000,10,361159,6437139,1442,"Vrgrda"
45070003669000,4,375286,6218395,1260,"Bjuv"
47400003982000,3,630053,6514535,480,"Nykping"
43890003986000,4,280940,6543434,1486,"Strmstad"
45380004529000,4,470145,7075804,2309,"Krokom"
45360003909000,23,421593,6455887,1499,"Falkping"
45440003804000,1,421903,6350501,617,"Gnosj"
47800004568000,3,713160,7098087,2403,"Bjurholm"
47040004138000,1,605630,6672846,331,"Heby"
46220004501000,1,551315,7041752,2283,"Sollefte"
47040004122000,7,604452,6656857,331,"Heby"
46460004268000,13,557593,6806838,2121,"Ovanker"
46210004043000,3,516044,6583699,1880,"rebro"
46770004553000,2,609822,7090026,2283,"Sollefte"
44820003880000,28,365698,6430789,1442,"Vrgrda"
48340004758000,50,781018,7285247,2560,"lvsbyn"
47420003801000,22,618966,6333725,885,"Borgholm"
46970003731000,63,569092,6266980,880,"Kalmar"
45420003667000,3,410025,6213933,1267,"Hr"
45140004048000,8,409949,6596293,1780,"Karlstad"
46080003828000,2,487395,6369949,682,"Nssj"
48480004566000,3,780536,7091619,2480,"Ume"
48120004534000,8,742390,7061884,2480,"Ume"
46190003972000,9,508840,6512929,583,"Motala"
46710004331000,9,587145,6868122,2184,"Hudiksvall"
44880004004000,2,380814,6554205,1785,"Sffle"
44930003753000,6,367396,6303216,1380,"Halmstad"
46130004056000,12,509042,6597247,1880,"rebro"
46800003700000,3,549930,6237230,1080,"Karlskrona"
47640004499000,25,692101,7029993,2284,"rnskldsvik"
45620003730000,2,434485,6275384,765,"lmhult"
45410003803000,560,418842,6349715,662,"Gislaved"
46660003852000,1,546909,6389857,884,"Vimmerby"
45150003928000,24,402080,6476357,1494,"Lidkping"
45510003876000,40,434116,6421875,642,"Mullsj"
46130003940000,15,500525,6481398,583,"Motala"
47330004444000,9,657195,6976986,2282,"Kramfors"
46670003748000,4,540410,6286013,862,"Emmaboda"
44840004097000,91,383756,6647424,1766,"Sunne"
47650004726000,2,710194,7257616,2505,"Arvidsjaur"
46370004254000,18,547603,6793465,2121,"Ovanker"
45630004540000,6,495777,7085025,2309,"Krokom"
46510003857000,6,532329,6395890,884,"Vimmerby"
48640004621000,2,800528,7145763,2482,"Skellefte"
46870003922000,3,572903,6458274,561,"tvidaberg"
44100003920000,16,296947,6475948,1484,"Lysekil"
46270003929000,20,513661,6469435,586,"Mjlby"
46360003788000,1,512398,6328076,760,"Uppvidinge"
45060003953000,6,394960,6501968,1494,"Lidkping"
44790003919000,5,365577,6469951,1444,"Grstorp"
46460003819000,4,524598,6358314,685,"Vetlanda"
48420003881000,8,724413,6406778,980,"Gotland"
48120004103000,4,710578,6630530,188,"Norrtlje"
45990004650000,4,539907,7192746,2462,"Vilhelmina"
45220003746000,4,395784,6294172,1380,"Halmstad"
44170003879000,5,300891,6434482,1419,"Tjrn"
48830004782000,68,831420,7306250,2580,"Lule"
44590003957000,7,348470,6509349,1461,"Mellerud"
